valid_pose_frames,ic_valid_frame,kfmax_valid_frame,ic_raw_frame,kfmax_raw_frame,protocol_passed,drop_started_from_height_passed,drop_started_from_height_value,drop_started_from_height_threshold,second_jump_passed,second_jump_value,second_jump_threshold,stable_after_second_landing_passed,stable_after_second_landing_value,stable_after_second_landing_threshold,ic_knee_distance,ic_ankle_distance,ic_hip_distance,ic_shoulder_distance,ic_knee_shoulder_width_ratio,ic_ankle_shoulder_width_ratio,ic_knee_ankle_width_ratio,ic_left_knee_medial_offset_ratio,ic_right_knee_medial_offset_ratio,ic_knee_center_ankle_center_offset_ratio,ic_left_hip_knee_ankle_frontal_angle,ic_right_hip_knee_ankle_frontal_angle,ic_shoulder_tilt_degrees,ic_hip_tilt_degrees,ic_trunk_lateral_lean_degrees,ic_left_right_ankle_y_difference_ratio,ic_left_right_knee_y_difference_ratio,ic_body_center_x_over_ankle_center_offset_ratio,kfmax_knee_distance,kfmax_ankle_distance,kfmax_hip_distance,kfmax_shoulder_distance,kfmax_knee_shoulder_width_ratio,kfmax_ankle_shoulder_width_ratio,kfmax_knee_ankle_width_ratio,kfmax_left_knee_medial_offset_ratio,kfmax_right_knee_medial_offset_ratio,kfmax_knee_center_ankle_center_offset_ratio,kfmax_left_hip_knee_ankle_frontal_angle,kfmax_right_hip_knee_ankle_frontal_angle,kfmax_shoulder_tilt_degrees,kfmax_hip_tilt_degrees,kfmax_trunk_lateral_lean_degrees,kfmax_left_right_ankle_y_difference_ratio,kfmax_left_right_knee_y_difference_ratio,kfmax_body_center_x_over_ankle_center_offset_ratio,crop_length_frames
66,2,6,53,57,1,1,52.301025390625,46.65674560546875,1,0.1794602870941162,0.0357660448551178,1,0.06908601522445679,0.07451259344816208,0.25455158948898315,0.21528570353984833,0.20268100500106812,0.29805028438568115,0.854055851728663,0.7223133639465537,1.182389658502646,0.08064707,0.058650274,0.010999002,171.37235579538472,175.51768743294838,1.8878139954321966,1.7305489343562215,0.6213854666088565,0.10949246,0.03677426,-0.025279304,0.1465674489736557,0.13964207470417023,0.19001592695713043,0.2980503737926483,0.4917539512150443,0.46851836797667734,1.049593750910367,-0.1339458,0.16066097,-0.14730339,168.6473305468053,173.12567817279003,6.620149885685919,2.837427451088274,3.9866058575768477,0.07233301,0.04580303,-0.13646957,5
