ic_knee_distance,ic_ankle_distance,ic_hip_distance,ic_shoulder_distance,ic_knee_shoulder_width_ratio,ic_ankle_shoulder_width_ratio,ic_knee_ankle_width_ratio,ic_left_knee_medial_offset_ratio,ic_right_knee_medial_offset_ratio,ic_knee_center_ankle_center_offset_ratio,ic_left_hip_knee_ankle_frontal_angle,ic_right_hip_knee_ankle_frontal_angle,ic_shoulder_tilt_degrees,ic_hip_tilt_degrees,ic_trunk_lateral_lean_degrees,ic_left_right_ankle_y_difference_ratio,ic_left_right_knee_y_difference_ratio,ic_body_center_x_over_ankle_center_offset_ratio,kfmax_knee_distance,kfmax_ankle_distance,kfmax_hip_distance,kfmax_shoulder_distance,kfmax_knee_shoulder_width_ratio,kfmax_ankle_shoulder_width_ratio,kfmax_knee_ankle_width_ratio,kfmax_left_knee_medial_offset_ratio,kfmax_right_knee_medial_offset_ratio,kfmax_knee_center_ankle_center_offset_ratio,kfmax_left_hip_knee_ankle_frontal_angle,kfmax_right_hip_knee_ankle_frontal_angle,kfmax_shoulder_tilt_degrees,kfmax_hip_tilt_degrees,kfmax_trunk_lateral_lean_degrees,kfmax_left_right_ankle_y_difference_ratio,kfmax_left_right_knee_y_difference_ratio,kfmax_body_center_x_over_ankle_center_offset_ratio,crop_length_frames,subject_id,task_index,initial_contact_frame,max_knee_flexion_frame,takeoff_frame,total_frames
0.27103630909032217,0.2417177306372226,0.193467770803645,0.5738361545829593,0.4723235141698248,0.4212312673343024,1.1212926266344185,0.10598347938870012,-0.027005523409146213,0.06649450139892317,165.61779268952913,173.5480338743599,2.65010089884413,7.46840707096834,13.368844362881461,0.15747068094700717,0.050014058279035385,0.09596462493511526,0.36047195845036695,0.3767766198042289,0.21783585701928623,0.3845826043446311,0.9373069774298523,0.9797027102832578,0.9567259206201973,0.027368192898589883,-0.07005218912819354,0.04871019101339171,156.28823590062967,168.52278045439317,5.122279340250486,9.504783643659266,3.317408067164564,0.002509289266685559,0.023373524654608107,-0.001284605226367464,72,1153,6,252,323,361,451
0.24154086163444213,0.22035376128428152,0.19526953456112198,0.6347096234747716,0.38055333132040164,0.3471725544004457,1.0961503912012958,0.012681219448217687,0.01922276407019312,-0.003270772310987716,174.06650495484843,176.01327751288173,4.946628829951095,4.468313992198858,5.438178544610153,0.05763476099774128,0.06892730812712634,-0.019809275634642083,0.22894616324235506,0.2183655086222858,0.22509624228527222,0.5064735992324473,0.4520396790460931,0.431148847547464,1.0484538729894883,0.02473786425335704,-0.004428758865550747,0.014583311559453893,176.05866511870727,178.92955638180328,7.46717670703282,0.6784794915362795,9.535662298858966,0.0007162345059106241,0.022937421820346825,0.005602348998900603,69,1157,6,96,164,192,280
0.3149533293957709,0.3188033461258783,0.22560424403689674,0.5415260974552302,0.581603233668363,0.5887128018834491,0.9879235372624126,0.009274679664510831,-0.0260573527577167,0.017666016211113765,178.2629651840209,170.39371530758004,4.17992334296008,7.864467422731451,3.642837202506911,0.018885671822486048,0.10726018591674098,0.0872618100934188,0.3360301231467903,0.35866542777380306,0.2723751173027234,0.5766685605589957,0.5827092824707807,0.6219611269012645,0.9368901966171995,-0.021367755693071946,-0.018927328186764056,-0.0012202137531539456,177.95308166292148,171.41920088063844,0.39297652696163254,3.1164650048716567,8.251281631742387,0.006709118126051882,0.03545163238165351,0.02630609196154739,89,1160,6,122,210,245,320
0.3844021928837868,0.3144787782987409,0.23570484238645434,0.7624867721064377,0.5041427693517114,0.4124383396579658,1.22234700529974,0.05463917731622288,0.03280854859197554,0.010915314362123668,161.9510862407732,164.08384910243723,0.06757751206984608,1.9119571260688133,6.153940387046063,0.041924250253507316,0.08003205637794125,0.0073727387843739904,0.30846912023536954,0.36265635076188885,0.22585658851866322,0.6204816168603509,0.4971446564303216,0.5844755765641165,0.850582430411932,-0.07290281897246989,-0.014344197478756447,-0.029279310746856718,178.11142494578974,168.29237264737864,2.62291124863404,11.745390844533006,16.777692941304167,0.011572769555551534,0.005522983040265621,-0.01389602067118767,65,1161,6,47,111,134,153
0.2524174506847109,0.1867619019265241,0.22404154610099772,0.6496586401447394,0.3885385879397741,0.2874769769627244,1.3515467987899215,0.07979273598257466,0.010594455110578419,0.03459914043599813,171.45344437210977,174.02237977853326,6.456457440218543,9.029712534750729,8.987897604136691,0.007160077301334613,0.09082011378450776,0.06790516674603252,0.17510639256693847,0.1829490512365456,0.2175479661867037,0.46815883530123326,0.3740320151263782,0.39078414726238886,0.9571320068806103,0.10135781309858226,-0.1165323294379187,0.10894507126825048,166.3779597855514,159.5613419732609,0.8501085301732303,6.783690874509944,4.786251011826138,0.04491729661848647,0.02750113919440182,0.008358593158056848,49,1163,6,88,136,151,206
0.27258066518250257,0.22773712852090006,0.21077433950174163,0.730149559539445,0.3733216867985755,0.31190476738019174,1.1969092038388773,0.06642713706074753,-0.0026602155138904992,0.03454367628731901,167.28753867298323,176.059226341303,1.5890667253309232,0.7042480076599418,1.9572317332918914,0.057594211544479246,0.04733916969340711,0.037601852433847796,0.33669596927163475,0.37195589087652076,0.24113885946963012,0.47692920669780964,0.7059663458291221,0.7798974892980255,0.9052040242680514,0.019215103222531966,-0.094703757479014,0.05695943035077298,161.03630617704104,175.51266202206665,3.709147976754366,0.12964232548546306,1.2795704259145992,0.019901595702240118,0.050541118558407844,0.049995399685057104,72,1165,6,89,160,192,207
0.2345460655811195,0.2497396776433548,0.19066354127271115,0.49241538032173104,0.47631750541153567,0.5071727805906094,0.93916220199526,-0.01736802583835202,-0.01340368120479738,-0.00198217231677732,179.58940634818308,176.19708481201354,0.6499158210671396,6.066425920237066,3.078418621369053,0.009311784920863682,0.0013531671644958286,0.018230474719918597,0.44335320761494207,0.37100482619609176,0.23683554309710428,0.48244693405685,0.9189678207441955,0.7690064958571666,1.195006577571072,0.045591078852416145,0.10393937938617917,-0.02917415026688151,140.74467326057328,143.32391466085517,1.746556160376315,5.8047940050850855,4.194153612421957,0.014355303772939412,0.032215962364553416,-0.06979988248248782,73,1167,6,62,134,171,189
0.34187311822175953,0.3057077745107153,0.21086267170866493,0.5131301059855001,0.6662503607446102,0.5957704896764601,1.1183003728607386,-0.021444100323935778,0.1043743046984086,-0.06290920251117219,173.00794265854336,159.64438264811525,4.027767075872532,6.277908429812584,5.434643538057614,0.14342840212330285,0.0820542625777428,-0.04905191298449429,0.42722712456547707,0.4350238401216116,0.21717178939578582,0.5871223147387722,0.7276628972202545,0.7409424394219565,0.9820774982034204,0.029674974978511664,-0.04491969875781523,0.037297336868163444,158.38511684074462,159.36647103984768,2.0301679449835035,4.862014451206818,8.913275107883308,0.01683414435661093,0.055979232870524184,0.0698716566035776,70,1169,6,50,119,137,152
0.2506807442928853,0.2038838017182148,0.2102237789001127,0.4750027628391978,0.5277458657177284,0.4292265596510549,1.2295275160669603,0.017937462555644716,0.08015959317839996,-0.031111065311377622,174.24607667007473,173.5375810840733,1.1367696173720674,0.7377078404717565,2.6785963228765155,0.04408183307218706,0.05323529650005673,-0.06259073026839405,0.4119392059658737,0.2737532986321775,0.24525566576919386,0.5643988823920473,0.7298724693074944,0.48503515363451905,1.504782620060285,0.11653748258331471,0.12817777713106623,-0.005820147273875756,145.95780515239028,156.27845668477588,6.23424696115444,2.229464283701816,9.744918732527324,0.006676229788263222,0.01565939834521733,-0.04908582641844656,72,1178,6,87,158,200,210
0.3054108327780332,0.2688919997565935,0.23086566178620613,0.823098388439537,0.3710502135194838,0.32668269496477786,1.1358122705565703,0.04046293238394119,0.0015573382324420846,0.019452797075749553,169.43033049144628,174.26913185870623,1.3488385699861567,12.05649299449874,4.499569234295606,0.005609698034914315,0.042093952847949714,0.014479945702065497,0.27270726723817207,0.2433940968323533,0.2544488316189993,0.6145864255257646,0.44372484635481046,0.39602908024552486,1.1204350096707945,-0.0062299431106414005,0.045140423194881096,-0.02568518315276125,172.5068740572731,160.20689298691715,4.598410905011633,11.42576994606759,19.125285989462455,0.0063447471403472455,0.08811089263039289,0.045733435409201016,66,1179,6,66,131,165,185
