valid_frame_index,raw_frame_index,timestamp_s,time_from_start_s,normalized_time,body_height_px,shoulder_width_px,shoulder_width_m,hip_width_px,hip_width_m,knee_width_px,knee_width_m,ankle_width_px,ankle_width_m,left_video_pitch_deg,left_video_roll_deg,left_video_yaw_deg,right_video_pitch_deg,right_video_roll_deg,right_video_yaw_deg,left_sensor_pitch_deg,left_sensor_roll_deg,left_sensor_yaw_deg,right_sensor_pitch_deg,right_sensor_roll_deg,right_sensor_yaw_deg,kp_00_x_px,kp_00_y_px,kp_00_x_m,kp_00_y_m,kp_00_conf,kp_01_x_px,kp_01_y_px,kp_01_x_m,kp_01_y_m,kp_01_conf,kp_02_x_px,kp_02_y_px,kp_02_x_m,kp_02_y_m,kp_02_conf,kp_03_x_px,kp_03_y_px,kp_03_x_m,kp_03_y_m,kp_03_conf,kp_04_x_px,kp_04_y_px,kp_04_x_m,kp_04_y_m,kp_04_conf,kp_05_x_px,kp_05_y_px,kp_05_x_m,kp_05_y_m,kp_05_conf,kp_06_x_px,kp_06_y_px,kp_06_x_m,kp_06_y_m,kp_06_conf,kp_07_x_px,kp_07_y_px,kp_07_x_m,kp_07_y_m,kp_07_conf,kp_08_x_px,kp_08_y_px,kp_08_x_m,kp_08_y_m,kp_08_conf,kp_09_x_px,kp_09_y_px,kp_09_x_m,kp_09_y_m,kp_09_conf,kp_10_x_px,kp_10_y_px,kp_10_x_m,kp_10_y_m,kp_10_conf,kp_11_x_px,kp_11_y_px,kp_11_x_m,kp_11_y_m,kp_11_conf,kp_12_x_px,kp_12_y_px,kp_12_x_m,kp_12_y_m,kp_12_conf,kp_13_x_px,kp_13_y_px,kp_13_x_m,kp_13_y_m,kp_13_conf,kp_14_x_px,kp_14_y_px,kp_14_x_m,kp_14_y_m,kp_14_conf,kp_15_x_px,kp_15_y_px,kp_15_x_m,kp_15_y_m,kp_15_conf,kp_16_x_px,kp_16_y_px,kp_16_x_m,kp_16_y_m,kp_16_conf,box_x1,box_y1,box_x2,box_y2
0,82,16623.028776916,0.0,0.0,934.0787963867188,154.78469848632812,0.3315225585420988,104.4957046508789,0.223812067350952,103.369384765625,0.22139968128341575,92.56803131103516,0.19826501507931768,3.594284471448475,-1.2220226526260376,3.014998435974121,1.0891236507922883,0.3472954109311104,-0.19724853336811066,10.689697265625,37.935791015625,-118.267822265625,-7.7728271484375,-173.1280517578125,-176.165771484375,1086.870849609375,153.88160705566406,2.1004557609558105,0.2973872125148773,0.9946625828742981,1102.4359130859375,141.58091735839844,2.1305363178253174,0.2736152410507202,0.9930869936943054,1071.1507568359375,141.27609252929688,2.070075511932373,0.27302616834640503,0.9957391023635864,1125.8487548828125,155.2870330810547,2.175783157348633,0.3001033067703247,0.8647059202194214,1048.5401611328125,154.30825805664062,2.026378870010376,0.2982117533683777,0.9047020077705383,1159.0880126953125,241.96487426757812,2.240020513534546,0.46761441230773926,0.9971489310264587,1004.7852172851562,229.76048278808594,1.9418193101882935,0.4440285563468933,0.9982014894485474,1176.4471435546875,362.66668701171875,2.2735681533813477,0.7008793354034424,0.9923408031463623,958.3024291992188,335.6197814941406,1.8519879579544067,0.6486092209815979,0.9873861074447632,1184.9154052734375,476.0762634277344,2.289933681488037,0.9200514554977417,0.9912579655647278,923.841796875,440.2985534667969,1.7853903770446777,0.8509084582328796,0.9848335385322571,1119.2113037109375,482.0420227050781,2.1629559993743896,0.931580662727356,0.9978213310241699,1014.7364501953125,479.9548645019531,1.9610507488250732,0.9275470972061157,0.9976837635040283,1121.2701416015625,687.1328735351562,2.1669347286224365,1.327933430671692,0.995137631893158,1018.0471801757812,692.6328735351562,1.9674489498138428,1.3385626077651978,0.9924222826957703,1109.221435546875,915.5718383789062,2.1436498165130615,1.769408106803894,0.9946584105491638,1017.2437133789062,926.0092163085938,1.9658962488174438,1.7895790338516235,0.9881488680839539,889.1364135742188,78.07953643798828,1208.4217529296875,1012.1583251953125
1,83,16623.089349375,0.06057245900228736,0.007633785408949054,960.8650512695312,159.98550415039062,0.34266180174308314,107.52539825439453,0.23030115693705763,113.23379516601562,0.24252757445649736,109.24197387695312,0.23397777063264127,0.04845664264328775,1.762913167476654,-1.7424591779708862,2.550982280127613,1.4904650524258614,2.7627758979797363,9.312128418931842,38.22788837709893,-121.00788396616105,-7.7728271484375,-173.1280517578125,-176.165771484375,1084.6556396484375,185.8310089111328,2.0280323028564453,0.34745708107948303,0.9949392080307007,1100.201416015625,173.48736572265625,2.057098865509033,0.32437756657600403,0.9921884536743164,1068.484375,172.469482421875,1.9977960586547852,0.3224743902683258,0.9962708950042725,1121.55908203125,188.05279541015625,2.097032308578491,0.35161125659942627,0.813527524471283,1043.4473876953125,185.75360107421875,1.9509831666946411,0.347312331199646,0.9207403063774109,1158.533203125,272.14617919921875,2.1661646366119385,0.5088446736335754,0.9973299503326416,998.719482421875,264.73443603515625,1.8673533201217651,0.49498656392097473,0.9982271790504456,1183.2008056640625,396.362548828125,2.2122867107391357,0.7410978674888611,0.9922864437103271,957.9365844726562,371.45050048828125,1.7910995483398438,0.6945186853408813,0.9865412712097168,1192.58349609375,504.7859191894531,2.229830026626587,0.9438222050666809,0.9909008741378784,927.23828125,473.3177490234375,1.733701467514038,0.8849846720695496,0.9852064251899719,1122.5191650390625,526.5390625,2.098827362060547,0.9844951033592224,0.9981830716133118,1015.0043334960938,525.031494140625,1.8978018760681152,0.9816763401031494,0.9980247020721436,1129.009765625,735.094482421875,2.1109631061553955,1.374441146850586,0.9978151321411133,1015.8013916015625,737.4937744140625,1.8992921113967896,1.3789271116256714,0.9969218373298645,1135.742431640625,956.3102416992188,2.123551607131958,1.7880587577819824,0.9978002905845642,1026.6336669921875,961.7034301757812,1.9195457696914673,1.798142671585083,0.9959951639175415,892.9992065429688,98.40193939208984,1217.0859375,1059.2669677734375
2,84,16623.163830208,0.13505329200052074,0.017020406086950827,938.3861083984375,159.4622344970703,0.34154104693997506,108.70922088623047,0.23283670413005716,117.7420425415039,0.25218347532446717,119.11869049072266,0.25513202162652326,0.40493526254002177,3.794766068458557,-3.9876515865325928,2.4218006215063497,2.414950668811798,3.6185905933380127,6.4019984340544855,38.910153626515935,-126.45081425895793,-10.00096006732874,-154.53138075716686,170.56480913507562,1077.0809326171875,238.0021514892578,2.0204780101776123,0.4464642107486725,0.993898868560791,1092.889404296875,224.11839294433594,2.0501327514648438,0.4204199016094208,0.9935298562049866,1060.924072265625,224.58615112304688,1.9901695251464844,0.4212973713874817,0.9943925738334656,1116.8861083984375,235.23678588867188,2.0951478481292725,0.4412766993045807,0.8829088807106018,1037.817138671875,236.8372344970703,1.9468235969543457,0.4442789554595947,0.8855220675468445,1155.1094970703125,320.38055419921875,2.1668503284454346,0.6009964346885681,0.9977141618728638,995.6596069335938,322.36505126953125,1.8677409887313843,0.6047191619873047,0.9981033802032471,1186.7601318359375,447.42767333984375,2.2262232303619385,0.839322030544281,0.9935775399208069,956.6550903320312,435.25225830078125,1.7945730686187744,0.8164823651313782,0.985725998878479,1203.2423095703125,567.5680541992188,2.2571418285369873,1.0646913051605225,0.9915292263031006,927.7809448242188,540.9829711914062,1.7404085397720337,1.0148208141326904,0.9843058586120605,1126.640625,576.4118041992188,2.113445997238159,1.0812811851501465,0.9985358715057373,1017.96630859375,579.166259765625,1.9095858335494995,1.0864481925964355,0.9985888600349426,1140.213134765625,792.6114501953125,2.138906478881836,1.4868464469909668,0.9972506165504456,1022.4766845703125,793.7593383789062,1.9180467128753662,1.4889997243881226,0.9974654912948608,1155.695068359375,1014.1605834960938,2.1679487228393555,1.9024466276168823,0.9918327331542969,1036.603271484375,1016.691650390625,1.9445465803146362,1.9071946144104004,0.9907869696617126,892.62353515625,138.919921875,1226.73291015625,1077.3060302734375
3,85,16623.227480208,0.19870329200057313,0.025042045777386026,891.7681274414062,166.3749542236328,0.3563469195659237,107.92672729492188,0.2311607356398234,120.03388977050781,0.257092223182474,104.74600219726562,0.22434816222199808,5.06592925738326,3.282134026288986,-0.6867129802703857,3.02135381904273,3.8803988695144653,5.200098991394043,0.8248958577544326,41.42874266011841,-130.46531178540627,-11.433990742540347,44.47241345237392,164.70241091830084,1071.81787109375,288.5596923828125,1.9270662069320679,0.5188135504722595,0.9963384866714478,1088.7213134765625,274.4591064453125,1.9574576616287231,0.4934615194797516,0.9971434473991394,1054.809814453125,274.9420166015625,1.896486759185791,0.4943297505378723,0.9963577389717102,1114.7135009765625,290.6436462402344,2.004189968109131,0.5225603580474854,0.9261073470115662,1032.074951171875,292.3319091796875,1.855610728263855,0.5255957841873169,0.882068932056427,1158.5687255859375,390.42755126953125,2.0830392837524414,0.7019660472869873,0.9986526966094971,992.2998046875,396.36676025390625,1.7840973138809204,0.7126443982124329,0.9985461235046387,1194.453125,527.2776489257812,2.147557258605957,0.9480145573616028,0.9951568245887756,955.5327758789062,516.99169921875,1.7179924249649048,0.9295210242271423,0.9887058138847351,1221.8994140625,651.102783203125,2.196904182434082,1.170644998550415,0.9917546510696411,926.1469116210938,625.4002685546875,1.6651582717895508,1.1244332790374756,0.9865759015083313,1133.7740478515625,647.73486328125,2.0384597778320312,1.1645896434783936,0.9985622763633728,1025.89453125,650.9267578125,1.8444987535476685,1.1703284978866577,0.9987000226974487,1154.0562744140625,846.886962890625,2.0749261379241943,1.522653579711914,0.99649977684021,1034.0233154296875,847.3583374023438,1.8591138124465942,1.5235010385513306,0.9974188804626465,1156.4556884765625,1030.3873291015625,2.079240083694458,1.852576494216919,0.9768249988555908,1051.9156494140625,1036.9527587890625,1.8912831544876099,1.8643807172775269,0.9792241454124451,894.4459228515625,188.23187255859375,1240.555908203125,1080.0
4,86,16623.298458583,0.2696816670031694,0.033987261018280784,847.1119995117188,160.6396484375,0.34406286780348155,104.56013488769531,0.22395006598496256,112.47772979736328,0.240908210734554,91.0472183227539,0.19500769172714158,8.20133159566035,0.9168179035186768,2.640083074569702,1.930466695232127,3.6025582551956177,3.974008321762085,-5.140638877676283,42.74378791953167,-128.94768190411045,-11.775658258814277,172.61809047327378,163.87905822443233,1063.95556640625,323.1142578125,1.9812275171279907,0.6016819477081299,0.9955486059188843,1081.6512451171875,309.8960266113281,2.014179229736328,0.5770678520202637,0.9968218803405762,1046.959716796875,310.178466796875,1.9495790004730225,0.5775938034057617,0.9956360459327698,1109.8824462890625,330.4889831542969,2.0667495727539062,0.6154146790504456,0.9381905794143677,1024.8592529296875,331.97869873046875,1.908424973487854,0.618188738822937,0.8747569918632507,1157.70166015625,431.4986877441406,2.1557953357696533,0.8035082817077637,0.9986186027526855,997.130126953125,436.17608642578125,1.8567897081375122,0.812218189239502,0.9984118938446045,1194.343505859375,570.9723510742188,2.224027395248413,1.0632268190383911,0.9963758587837219,963.8472900390625,564.848876953125,1.794812560081482,1.0518240928649902,0.9893832802772522,1222.82421875,703.9888916015625,2.277062177658081,1.3109214305877686,0.9948137998580933,934.198974609375,683.4318237304688,1.7396034002304077,1.2726414203643799,0.9867780208587646,1136.85546875,687.6519165039062,2.1169769763946533,1.280499815940857,0.9987038373947144,1032.3436279296875,690.82958984375,1.9223618507385254,1.2864171266555786,0.9988861680030823,1153.51708984375,877.4275512695312,2.148003101348877,1.6338874101638794,0.9950460195541382,1041.0828857421875,880.5562744140625,1.9386355876922607,1.6397135257720947,0.9963834285736084,1144.7327880859375,1035.345703125,2.131645441055298,1.9279521703720093,0.9505628943443298,1054.27734375,1045.70947265625,1.9632054567337036,1.9472508430480957,0.9531072974205017,896.593017578125,232.8880157470703,1251.1229248046875,1080.0
5,87,16623.359525916,0.330749000000651,0.04168341407658743,824.9432983398438,158.63314819335938,0.3397652847661531,101.52340698242188,0.21744591011815145,97.50534057617188,0.2088398937068476,88.86935424804688,0.19034307644368983,2.8933352825836494,0.6642418503761292,0.6230335235595703,0.7840958653338816,2.959815263748169,2.2263264656066895,-6.968346174947313,43.689068219473434,-129.73070995544865,-10.377726664538569,156.59271101525863,170.86553907855114,1061.08642578125,329.4546203613281,2.0008771419525146,0.6212483644485474,0.9959554672241211,1077.32763671875,316.1398620605469,2.0315029621124268,0.5961409211158752,0.9965049028396606,1043.1014404296875,317.28546142578125,1.9669630527496338,0.5983011722564697,0.9969071745872498,1103.4716796875,336.18511962890625,2.0808024406433105,0.6339399814605713,0.9139485359191895,1019.7870483398438,340.22320556640625,1.922999382019043,0.6415545344352722,0.9133467078208923,1153.7900390625,436.9336853027344,2.175687074661255,0.8239202499389648,0.998838484287262,995.3968505859375,445.6556701660156,1.8770071268081665,0.8403671979904175,0.9985160231590271,1194.5496826171875,577.8975830078125,2.252547025680542,1.0897340774536133,0.9968748092651367,963.0137939453125,577.9141845703125,1.8159427642822266,1.0897654294967651,0.9894644021987915,1222.9097900390625,712.7968139648438,2.306025266647339,1.3441118001937866,0.9950259327888489,937.8990478515625,707.13671875,1.7685842514038086,1.3334386348724365,0.9851878881454468,1136.23779296875,692.4465942382812,2.1425890922546387,1.3057377338409424,0.9987769722938538,1034.7852783203125,696.239990234375,1.9512814283370972,1.312890887260437,0.99892657995224,1143.263671875,883.0567016601562,2.1558377742767334,1.6651687622070312,0.9951230883598328,1045.760009765625,883.6296997070312,1.9719762802124023,1.6662492752075195,0.9964913725852966,1141.1895751953125,1034.9234619140625,2.1519265174865723,1.9515419006347656,0.9548954963684082,1053.0574951171875,1046.3470458984375,1.9857370853424072,1.973083257675171,0.9589106440544128,902.3175048828125,255.05670166015625,1254.8155517578125,1080.0
6,88,16623.431170791,0.4023938749996887,0.050712626533902065,833.0719604492188,156.88865661621094,0.3360288798329324,101.89594268798828,0.21824381838340914,99.47991180419922,0.21306909020973747,91.71260833740234,0.19643284422762664,0.6351981711025303,1.483786940574646,-1.6224968433380127,2.4194557206474485,3.0797561407089233,4.0031633377075195,-7.02557663774788,46.085593849247175,-137.8145128260287,-6.5532127858359415,-8.289008854089952,173.20059726546052,1056.5606689453125,301.8394775390625,2.0144965648651123,0.5755037069320679,0.9934552311897278,1073.089111328125,288.7478942871094,2.0460104942321777,0.5505425333976746,0.9947587847709656,1039.031494140625,290.4697570800781,1.981074333190918,0.5538255572319031,0.9937978386878967,1100.8936767578125,309.1728515625,2.0990242958068848,0.5894858837127686,0.9206515550613403,1016.94287109375,314.5005187988281,1.938959002494812,0.5996439456939697,0.8730061650276184,1148.2437744140625,406.8763732910156,2.1893045902252197,0.7757728099822998,0.9986284971237183,991.8197021484375,418.9412841796875,1.8910578489303589,0.798776388168335,0.9985068440437317,1192.8907470703125,541.9779052734375,2.274430751800537,1.0333647727966309,0.9967897534370422,963.5663452148438,550.0930786132812,1.8371883630752563,1.048837661743164,0.9892771244049072,1223.9571533203125,677.3643188476562,2.3336637020111084,1.2914999723434448,0.9954276084899902,938.286865234375,676.3528442382812,1.7889891862869263,1.2895714044570923,0.985431432723999,1133.5928955078125,664.1467895507812,2.161370277404785,1.2662986516952515,0.9989194869995117,1031.8570556640625,669.8566284179688,1.9673951864242554,1.277185320854187,0.999032735824585,1137.5665283203125,859.3284912109375,2.1689467430114746,1.6384427547454834,0.9959999322891235,1038.104248046875,861.2012939453125,1.9793064594268799,1.6420135498046875,0.9969362020492554,1143.0963134765625,1035.1658935546875,2.179490089416504,1.9737039804458618,0.9735071659088135,1051.5020751953125,1039.823974609375,2.0048515796661377,1.9825853109359741,0.9762634634971619,903.8103637695312,246.9280242919922,1254.2303466796875,1080.0
7,89,16623.487592,0.4588150840027083,0.05782324098041565,877.9364624023438,157.4523162841797,0.33723614319358364,105.0787124633789,0.2250607711539775,107.07250213623047,0.22933113030447808,100.64088439941406,0.21555569650174689,0.6330381296242251,2.0871264338493347,-1.6862483024597168,1.6937350812047214,2.7151602506637573,3.5221056938171387,-6.754721157099756,46.38166150010348,-140.39877577751184,-3.083114655441325,-166.28851030450133,169.7986225853532,1055.3782958984375,238.82411193847656,2.0050384998321533,0.45372501015663147,0.9928372502326965,1072.3546142578125,226.73626708984375,2.037290573120117,0.4307601749897003,0.994044840335846,1038.4051513671875,227.72384643554688,1.972792387008667,0.43263640999794006,0.9921610951423645,1100.344482421875,249.4331817626953,2.0904664993286133,0.47388043999671936,0.9189824461936951,1016.5887451171875,252.70126342773438,1.9313448667526245,0.4800892174243927,0.8437545895576477,1145.8599853515625,344.9184875488281,2.17693829536438,0.6552861928939819,0.9987234473228455,988.8275756835938,356.4100341796875,1.878603458404541,0.677118182182312,0.9985125660896301,1190.857177734375,474.6460266113281,2.262425184249878,0.9017463326454163,0.9965676069259644,964.3214721679688,484.7990417480469,1.8320460319519043,0.9210353493690491,0.9887354969978333,1221.55419921875,599.5399780273438,2.320744276046753,1.1390235424041748,0.9944583177566528,944.6874389648438,594.5368041992188,1.7947447299957275,1.1295183897018433,0.9855689406394958,1129.2156982421875,615.9234008789062,2.1453168392181396,1.1701492071151733,0.9987064599990845,1024.2550048828125,620.9021606445312,1.9459095001220703,1.1796079874038696,0.9986697435379028,1138.0758056640625,827.0262451171875,2.162149667739868,1.5712085962295532,0.9959891438484192,1031.0068359375,827.8954467773438,1.958736777305603,1.5728598833084106,0.9962813258171082,1144.2960205078125,1028.208251953125,2.173966884613037,1.9534200429916382,0.9788707494735718,1043.7540283203125,1032.668701171875,1.9829542636871338,1.9618940353393555,0.9778207540512085,910.308349609375,202.0635528564453,1254.4019775390625,1080.0
8,90,16623.569626666,0.5408497500029625,0.06816185107905968,941.0490112304688,154.9403839111328,0.3318560103035694,106.10702514648438,0.22726324242548065,113.95576477050781,0.24407391083736396,116.37452697753906,0.24925448904193864,0.16312941746107867,2.882506489753723,-2.7971315383911133,1.3016098125293922,1.5585164725780487,2.20768141746521,-6.181060272430311,45.66772030259356,-143.50964000481895,-2.804395122881197,90.84665374883805,-93.01750135222647,1053.988037109375,176.2744903564453,2.034860610961914,0.34032076597213745,0.9940460920333862,1071.3590087890625,162.46888732910156,2.0683975219726562,0.31366726756095886,0.9961878657341003,1037.314208984375,164.4744415283203,2.0026695728302,0.317539244890213,0.99305659532547,1102.007080078125,180.40072631835938,2.1275675296783447,0.34828701615333557,0.9424595236778259,1017.6478881835938,185.88262939453125,1.9647012948989868,0.3588705360889435,0.7992783188819885,1143.699462890625,277.4588623046875,2.2080602645874023,0.5356703400611877,0.9978880286216736,989.1456909179688,288.3974609375,1.909674048423767,0.5567886829376221,0.9980251789093018,1185.994384765625,402.2879638671875,2.2897160053253174,0.7766690850257874,0.9945223331451416,962.44921875,416.5404968261719,1.85813307762146,0.8041854500770569,0.9857245087623596,1212.1007080078125,521.0387573242188,2.3401176929473877,1.0059329271316528,0.9933983087539673,946.9129638671875,518.7667846679688,1.8281383514404297,1.0015466213226318,0.9843372702598572,1125.814453125,547.2643432617188,2.1735308170318604,1.0565648078918457,0.9984130859375,1019.87353515625,553.1991577148438,1.9689981937408447,1.0680227279663086,0.9982584118843079,1137.2225341796875,767.5526733398438,2.1955556869506836,1.4818600416183472,0.9950658082962036,1023.329833984375,771.343505859375,1.9756709337234497,1.4891786575317383,0.9947943091392517,1148.3248291015625,994.5161743164062,2.2169899940490723,1.9200425148010254,0.98893141746521,1032.2744140625,1003.1954956054688,1.9929397106170654,1.9367990493774414,0.985605776309967,916.014892578125,138.95098876953125,1246.7021484375,1080.0
9,91,16623.627356916,0.5985800000016752,0.07543744046991654,991.8889770507812,154.8824920654297,0.33173201579381545,107.64642333984375,0.23056037213318661,115.93707275390625,0.24831753632708997,118.97770690917969,0.25483005871854447,1.1148714153380013,2.435550570487976,-1.8772387504577637,0.2769530426625977,1.0061975121498108,1.1446791887283325,-5.584570925031715,43.93588408140246,-145.0224753061922,-5.993713256015494,81.0720689649703,-178.55991171333204,1055.1138916015625,128.38272094726562,2.0377955436706543,0.24795213341712952,0.9932470321655273,1072.542236328125,113.93870544433594,2.071455717086792,0.22005566954612732,0.9946407079696655,1038.1875,115.46612548828125,2.0051047801971436,0.22300565242767334,0.9913432598114014,1102.8658447265625,130.7261505126953,2.130021333694458,0.25247812271118164,0.9299189448356628,1017.884033203125,134.99278259277344,1.9658915996551514,0.2607184946537018,0.7861111760139465,1142.520751953125,229.6339874267578,2.206609010696411,0.44350388646125793,0.9978590607643127,987.91552734375,238.89735412597656,1.9080119132995605,0.46139469742774963,0.998405396938324,1183.6048583984375,352.46044921875,2.285956621170044,0.6807249188423157,0.9945143461227417,966.7688598632812,365.9585266113281,1.8671702146530151,0.7067944407463074,0.9877782464027405,1202.41064453125,471.4229736328125,2.322277307510376,0.9104833602905273,0.9931755661964417,948.3102416992188,470.3058776855469,1.8315201997756958,0.9083258509635925,0.9848294854164124,1126.6015625,487.50970458984375,2.175863265991211,0.941552460193634,0.9984515905380249,1019.0658569335938,492.3908386230469,1.9681740999221802,0.9509796500205994,0.9983417987823486,1138.341796875,712.06298828125,2.198537826538086,1.3752437829971313,0.9969648718833923,1022.4129638671875,713.4450073242188,1.97463858127594,1.3779128789901733,0.9961530566215515,1146.0743408203125,947.8598022460938,2.2134721279144287,1.8306502103805542,0.9969871640205383,1027.19384765625,952.66845703125,1.9838721752166748,1.839937448501587,0.9953629970550537,917.7418823242188,84.44586181640625,1237.0477294921875,1076.3348388671875
